strategy,tf,entry_time,exit_time,bars,net_bps,gross_bps,cost_bps
RsiDivNZDCADM30,M30,2025-02-19 01:30:00,2025-02-20 05:30:00,48,85.97304612654794,87.48795274341958,1.5149066168716459
RsiDivNZDCADM30,M30,2025-02-20 14:30:00,2025-02-21 17:30:00,48,-26.53363776667144,-25.018731149799795,1.5149066168716459
RsiDivNZDCADM30,M30,2025-02-24 03:00:00,2025-02-25 04:30:00,48,8.143841992205443,9.658748609077088,1.5149066168716459
RsiDivNZDCADM30,M30,2025-02-27 08:30:00,2025-02-28 10:30:00,48,-74.29296505691097,-72.77805844003933,1.5149066168716459
RsiDivNZDCADM30,M30,2025-02-28 13:30:00,2025-03-03 15:00:00,48,29.611849009438153,31.126755626309798,1.5149066168716459
RsiDivNZDCADM30,M30,2025-03-04 17:00:00,2025-03-05 18:30:00,48,-54.93506223526255,-53.4201556183909,1.5149066168716459
RsiDivNZDCADM30,M30,2025-03-06 05:00:00,2025-03-07 07:00:00,48,42.27416030410206,43.78906692097371,1.5149066168716459
RsiDivNZDCADM30,M30,2025-03-10 12:00:00,2025-03-11 14:00:00,48,-5.512848707796015,-3.997942090924369,1.5149066168716459
RsiDivNZDCADM30,M30,2025-03-13 13:00:00,2025-03-14 16:30:00,48,84.41139440673133,85.92630102360297,1.5149066168716459
RsiDivNZDCADM30,M30,2025-03-16 22:30:00,2025-03-18 02:30:00,48,-61.148551691694934,-59.633645074823285,1.5149066168716459
RsiDivNZDCADM30,M30,2025-03-19 14:00:00,2025-03-20 16:00:00,48,-48.71878100720104,-47.20387439032939,1.5149066168716459
RsiDivNZDCADM30,M30,2025-03-20 16:30:00,2025-03-24 00:30:00,48,0.7454646255731954,2.2603712424448412,1.5149066168716459
RsiDivNZDCADM30,M30,2025-03-24 02:00:00,2025-03-25 09:00:00,48,-35.65189413525542,-34.13698751838377,1.5149066168716459
RsiDivNZDCADM30,M30,2025-03-26 23:00:00,2025-03-27 13:00:00,26,46.81991098485485,47.971060987969885,1.1511500031150321
RsiDivNZDCADM30,M30,2025-03-30 22:30:00,2025-04-01 01:30:00,48,-6.742756191970228,-5.227849575098582,1.5149066168716459
RsiDivNZDCADM30,M30,2025-04-04 01:30:00,2025-04-07 02:30:00,48,-257.65416425415253,-256.1392576372809,1.5149066168716459
RsiDivNZDCADM30,M30,2025-04-07 15:30:00,2025-04-08 16:30:00,48,18.229064612206436,19.74397122907808,1.5149066168716459
RsiDivNZDCADM30,M30,2025-04-10 03:30:00,2025-04-11 04:30:00,48,-71.97108719276598,-70.45618057589434,1.5149066168716459
RsiDivNZDCADM30,M30,2025-04-11 19:30:00,2025-04-14 20:30:00,48,-77.73937612967552,-76.22446951280388,1.5149066168716459
RsiDivNZDCADM30,M30,2025-04-14 23:30:00,2025-04-16 01:00:00,48,-89.41311963891914,-87.8982130220475,1.5149066168716459
RsiDivNZDCADM30,M30,2025-04-21 05:30:00,2025-04-22 07:00:00,48,-22.391397816564695,-20.87649119969305,1.5149066168716459
RsiDivNZDCADM30,M30,2025-04-28 08:00:00,2025-04-29 11:00:00,48,-0.30353907865639473,1.2113675382152511,1.5149066168716459
RsiDivNZDCADM30,M30,2025-04-29 13:30:00,2025-04-30 15:30:00,48,-49.36325696475979,-47.84835034788814,1.5149066168716459
RsiDivNZDCADM30,M30,2025-05-01 14:00:00,2025-05-02 17:00:00,48,45.121247377486604,46.63615399435825,1.5149066168716459
RsiDivNZDCADM30,M30,2025-05-05 05:30:00,2025-05-06 10:30:00,48,-7.3034770499269,-5.788570433055254,1.5149066168716459
RsiDivNZDCADM30,M30,2025-05-06 19:30:00,2025-05-07 22:30:00,48,68.88265551311274,70.39756212998438,1.5149066168716459
RsiDivNZDCADM30,M30,2025-05-08 08:00:00,2025-05-09 11:30:00,48,-21.537955294725244,-20.0230486778536,1.5149066168716459
RsiDivNZDCADM30,M30,2025-05-14 08:30:00,2025-05-15 11:30:00,47,102.06344364738237,103.56181587271962,1.4983722253372544
RsiDivNZDCADM30,M30,2025-05-15 17:30:00,2025-05-18 22:30:00,48,16.451077688036968,17.965984304908613,1.5149066168716459
RsiDivNZDCADM30,M30,2025-05-19 15:00:00,2025-05-20 17:30:00,48,13.994520280645316,15.509426897516962,1.5149066168716459
RsiDivNZDCADM30,M30,2025-05-22 02:00:00,2025-05-23 05:00:00,48,-33.17496338595519,-31.66005676908354,1.5149066168716459
RsiDivNZDCADM30,M30,2025-05-26 02:00:00,2025-05-27 09:30:00,48,62.76099784835292,64.27590446522457,1.5149066168716459
RsiDivNZDCADM30,M30,2025-05-27 15:00:00,2025-05-28 04:00:00,20,77.96164957876745,79.01359323267613,1.0519436539086828
RsiDivNZDCADM30,M30,2025-05-30 18:30:00,2025-06-02 22:00:00,48,94.23895149557096,95.7538581124426,1.5149066168716459
RsiDivNZDCADM30,M30,2025-06-05 13:00:00,2025-06-06 15:00:00,45,44.18796693364197,45.65327037591044,1.4653034422684712
RsiDivNZDCADM30,M30,2025-06-10 00:00:00,2025-06-11 02:30:00,48,44.339848011370165,45.854754628241814,1.5149066168716459
RsiDivNZDCADM30,M30,2025-06-11 18:30:00,2025-06-13 00:30:00,48,-59.50693436911948,-57.99202775224783,1.5149066168716459
RsiDivNZDCADM30,M30,2025-06-13 07:30:00,2025-06-16 09:30:00,48,11.259098338130968,12.774004955002614,1.5149066168716459
RsiDivNZDCADM30,M30,2025-06-17 07:00:00,2025-06-18 09:00:00,48,-2.199300373134546,-0.6843937562629001,1.5149066168716459
RsiDivNZDCADM30,M30,2025-06-18 14:30:00,2025-06-19 08:00:00,32,63.18189467906631,64.4322510313877,1.2503563523213814
RsiDivNZDCADM30,M30,2025-06-19 11:00:00,2025-06-20 14:30:00,48,6.899329662676199,8.414236279547845,1.5149066168716459
RsiDivNZDCADM30,M30,2025-06-22 22:30:00,2025-06-23 23:30:00,48,59.9530865108818,61.46799312775345,1.5149066168716459
RsiDivNZDCADM30,M30,2025-06-24 02:30:00,2025-06-25 05:00:00,48,-49.61499032591074,-48.10008370903909,1.5149066168716459
RsiDivNZDCADM30,M30,2025-06-25 19:00:00,2025-06-27 00:00:00,48,17.35787398334813,18.872780600219777,1.5149066168716459
RsiDivNZDCADM30,M30,2025-06-30 05:30:00,2025-07-01 08:00:00,48,-0.2827061669541622,1.2322004499174837,1.5149066168716459
RsiDivNZDCADM30,M30,2025-07-01 15:00:00,2025-07-02 13:00:00,36,69.3371169124394,70.65361083089834,1.3164939184589475
RsiDivNZDCADM30,M30,2025-07-02 13:30:00,2025-07-03 23:30:00,48,-13.071074435643094,-11.55616781877145,1.5149066168716459
RsiDivNZDCADM30,M30,2025-07-07 01:00:00,2025-07-08 03:00:00,48,-6.6128681868421015,-5.0979615699704555,1.5149066168716459
RsiDivNZDCADM30,M30,2025-07-10 07:30:00,2025-07-11 12:30:00,48,-4.2708029379067405,-2.755896321035095,1.5149066168716459
RsiDivNZDCADM30,M30,2025-07-14 14:30:00,2025-07-15 19:00:00,48,-43.18656726105363,-41.67166064418198,1.5149066168716459
RsiDivNZDCADM30,M30,2025-07-16 09:00:00,2025-07-17 12:00:00,48,-25.615707234273515,-24.10080061740187,1.5149066168716459
RsiDivNZDCADM30,M30,2025-07-18 11:00:00,2025-07-21 15:00:00,48,15.06943708987404,16.584343706745685,1.5149066168716459
RsiDivNZDCADM30,M30,2025-07-24 00:00:00,2025-07-25 03:00:00,48,1.0541989740655786,2.5691055909372245,1.5149066168716459
RsiDivNZDCADM30,M30,2025-07-25 16:30:00,2025-07-28 16:00:00,41,56.38744233757331,57.78660821370422,1.3991658761309052
RsiDivNZDCADM30,M30,2025-07-28 17:00:00,2025-07-30 01:30:00,48,21.47712651591801,22.992033132789654,1.5149066168716459
RsiDivNZDCADM30,M30,2025-07-30 19:00:00,2025-07-31 22:00:00,48,20.31941866984251,21.834325286714154,1.5149066168716459
RsiDivNZDCADM30,M30,2025-08-01 08:00:00,2025-08-04 09:30:00,48,10.53226655709191,12.047173173963555,1.5149066168716459
RsiDivNZDCADM30,M30,2025-08-05 04:00:00,2025-08-06 08:30:00,48,24.466170588729398,25.981077205601043,1.5149066168716459
RsiDivNZDCADM30,M30,2025-08-06 11:00:00,2025-08-07 16:30:00,48,-17.953325118655265,-16.43841850178362,1.5149066168716459
RsiDivNZDCADM30,M30,2025-08-07 20:00:00,2025-08-11 06:30:00,48,5.123815996144611,6.638722613016257,1.5149066168716459
RsiDivNZDCADM30,M30,2025-08-13 06:30:00,2025-08-14 12:00:00,48,10.278601282862741,11.793507899734387,1.5149066168716459
RsiDivNZDCADM30,M30,2025-08-15 02:30:00,2025-08-18 09:30:00,48,34.264523501418005,35.77943011828965,1.5149066168716459
RsiDivNZDCADM30,M30,2025-08-20 05:00:00,2025-08-21 09:00:00,48,4.635733939151353,6.150640556022999,1.5149066168716459
RsiDivNZDCADM30,M30,2025-08-22 06:00:00,2025-08-25 06:30:00,42,60.6847954025922,62.100495670257494,1.4157002676652968
RsiDivNZDCADM30,M30,2025-08-29 13:00:00,2025-09-02 00:30:00,48,-12.028508854547901,-10.513602237676256,1.5149066168716459
RsiDivNZDCADM30,M30,2025-09-05 15:30:00,2025-09-08 17:30:00,48,-44.96031866519574,-43.445412048324094,1.5149066168716459
RsiDivNZDCADM30,M30,2025-09-09 00:30:00,2025-09-10 04:30:00,48,-31.35509741112681,-29.840190794255165,1.5149066168716459
RsiDivNZDCADM30,M30,2025-09-10 05:00:00,2025-09-11 12:30:00,48,-4.623303466198745,-3.1083968493270993,1.5149066168716459
RsiDivNZDCADM30,M30,2025-09-11 14:30:00,2025-09-12 19:00:00,48,3.3545774825222177,4.869484099393864,1.5149066168716459
RsiDivNZDCADM30,M30,2025-09-18 05:00:00,2025-09-19 08:00:00,48,-53.436123510942025,-51.921216894070376,1.5149066168716459
RsiDivNZDCADM30,M30,2025-09-19 14:00:00,2025-09-23 00:00:00,48,26.48317705407478,27.998083670946425,1.5149066168716459
RsiDivNZDCADM30,M30,2025-09-24 02:30:00,2025-09-25 01:30:00,35,48.66977948957491,49.96973901649946,1.2999595269245559
RsiDivNZDCADM30,M30,2025-09-25 12:30:00,2025-09-26 16:30:00,48,-37.3342933134705,-35.819386696598855,1.5149066168716459
RsiDivNZDCADM30,M30,2025-09-30 14:00:00,2025-10-01 18:00:00,48,-44.53582988841405,-43.0209232715424,1.5149066168716459
RsiDivNZDCADM30,M30,2025-10-02 01:30:00,2025-10-03 07:30:00,48,-26.523714248359553,-25.008807631487908,1.5149066168716459
RsiDivNZDCADM30,M30,2025-10-03 08:00:00,2025-10-06 11:30:00,48,16.91557524867639,18.430481865548035,1.5149066168716459
RsiDivNZDCADM30,M30,2025-10-06 14:00:00,2025-10-07 12:30:00,31,55.38304193909926,56.61686389988625,1.2338219607869898
RsiDivNZDCADM30,M30,2025-10-07 15:00:00,2025-10-09 00:00:00,48,-27.12968202000615,-25.614775403134505,1.5149066168716459
RsiDivNZDCADM30,M30,2025-10-14 09:00:00,2025-10-15 14:30:00,48,41.08858883143915,42.603495448310795,1.5149066168716459
RsiDivNZDCADM30,M30,2025-10-20 16:00:00,2025-10-22 03:30:00,48,20.815310263870494,22.33021688074214,1.5149066168716459
RsiDivNZDCADM30,M30,2025-10-23 02:30:00,2025-10-24 10:30:00,48,32.09913216188482,33.614038778756466,1.5149066168716459
RsiDivNZDCADM30,M30,2025-10-27 19:00:00,2025-10-29 05:30:00,48,14.025449727488468,15.540356344360113,1.5149066168716459
RsiDivNZDCADM30,M30,2025-10-31 01:30:00,2025-11-03 08:30:00,48,0.20988184059015258,1.7247884574617984,1.5149066168716459
RsiDivNZDCADM30,M30,2025-11-04 01:30:00,2025-11-05 08:00:00,48,-23.96365820771488,-22.448751590843234,1.5149066168716459
RsiDivNZDCADM30,M30,2025-11-07 01:30:00,2025-11-10 06:00:00,48,-57.772548397537584,-56.257641780665935,1.5149066168716459
RsiDivNZDCADM30,M30,2025-11-13 08:30:00,2025-11-14 11:00:00,48,-28.62759692876705,-27.112690311895406,1.5149066168716459
RsiDivNZDCADM30,M30,2025-11-18 15:00:00,2025-11-19 19:30:00,48,-87.77805798743226,-86.26315137056062,1.5149066168716459
RsiDivNZDCADM30,M30,2025-11-24 12:00:00,2025-11-25 17:30:00,48,-13.19533050054493,-11.680423883673285,1.5149066168716459
RsiDivNZDCADM30,M30,2025-11-26 02:30:00,2025-11-27 06:00:00,48,-23.32736287808758,-21.812456261215935,1.5149066168716459
RsiDivNZDCADM30,M30,2025-12-03 15:30:00,2025-12-05 01:30:00,48,-13.28526501726563,-11.770358400393985,1.5149066168716459
RsiDivNZDCADM30,M30,2025-12-08 12:30:00,2025-12-09 19:00:00,48,34.048621444251474,35.56352806112312,1.5149066168716459
RsiDivNZDCADM30,M30,2025-12-11 01:30:00,2025-12-12 10:00:00,48,38.96198150269895,40.476888119570596,1.5149066168716459
RsiDivNZDCADM30,M30,2025-12-12 15:30:00,2025-12-15 18:30:00,48,-18.738221174139753,-17.223314557268107,1.5149066168716459
RsiDivNZDCADM30,M30,2025-12-16 01:30:00,2025-12-17 06:00:00,48,17.88435032922541,19.399256946097054,1.5149066168716459
RsiDivNZDCADM30,M30,2025-12-19 12:30:00,2025-12-22 15:00:00,48,53.78781862051586,55.302725237387506,1.5149066168716459
RsiDivNZDCADM30,M30,2025-12-23 01:00:00,2025-12-24 04:30:00,48,-21.35815587426875,-19.843249257397105,1.5149066168716459
RsiDivNZDCADM30,M30,2025-12-26 09:30:00,2025-12-29 13:00:00,48,-42.578109919850164,-41.063203302978515,1.5149066168716459
RsiDivNZDCADM30,M30,2025-12-31 01:00:00,2026-01-06 09:00:00,48,55.01485607285042,56.52976268972207,1.5149066168716459
RsiDivNZDCADM30,M30,2026-01-12 13:30:00,2026-01-14 13:30:00,48,36.35537654130961,37.87028315818126,1.5149066168716459
RsiDivNZDCADM30,M30,2026-01-20 15:30:00,2026-01-26 22:30:00,48,-130.46328220726184,-128.94837559039019,1.5149066168716459
RsiDivNZDCADM30,M30,2026-01-27 04:00:00,2026-01-29 03:00:00,48,-36.33330608293187,-34.81839946606022,1.5149066168716459
RsiDivNZDCADM30,M30,2026-01-29 03:30:00,2026-01-30 06:30:00,44,55.893173629891045,57.341942680625124,1.4487690507340796
RsiDivNZDCADM30,M30,2026-01-30 07:00:00,2026-02-02 19:00:00,48,43.368642487480074,44.88354910435172,1.5149066168716459
RsiDivNZDCADM30,M30,2026-02-05 02:30:00,2026-02-06 08:00:00,48,-14.36642256602538,-12.851515949153734,1.5149066168716459
RsiDivNZDCADM30,M30,2026-02-10 17:00:00,2026-02-13 11:00:00,48,32.358858190110354,33.873764806982,1.5149066168716459
RsiDivNZDCADM30,M30,2026-02-17 09:00:00,2026-02-20 10:30:00,47,95.52527153253551,97.02364375787276,1.4983722253372544
RsiDivNZDCADM30,M30,2026-02-20 11:30:00,2026-02-23 14:30:00,48,20.68752812402221,22.202434740893857,1.5149066168716459
RsiDivNZDCADM30,M30,2026-02-26 01:30:00,2026-02-27 05:00:00,48,20.98995682483173,22.504863441703375,1.5149066168716459
RsiDivNZDCADM30,M30,2026-03-02 06:00:00,2026-03-04 15:00:00,48,-52.628747660339116,-51.11384104346747,1.5149066168716459
RsiDivNZDCADM30,M30,2026-03-10 15:30:00,2026-03-12 09:30:00,48,59.83883825623232,61.35374487310397,1.5149066168716459
RsiDivNZDCADM30,M30,2026-03-12 13:00:00,2026-03-18 02:30:00,48,2.8913607928388645,4.406267409710511,1.5149066168716459
RsiDivNZDCADM30,M30,2026-03-19 19:30:00,2026-03-30 00:30:00,48,129.88294115061672,131.39784776748837,1.5149066168716459
RsiDivNZDCADM30,M30,2026-03-30 09:30:00,2026-03-31 12:30:00,48,28.05354379820031,29.568450415071954,1.5149066168716459
RsiDivNZDCADM30,M30,2026-04-01 00:00:00,2026-04-02 03:30:00,48,66.51379023068559,68.02869684755723,1.5149066168716459
RsiDivNZDCADM30,M30,2026-04-07 07:30:00,2026-04-08 12:30:00,24,209.6376957370536,210.75577695709984,1.118081220046249
RsiDivNZDCADM30,M30,2026-04-09 16:00:00,2026-04-13 03:30:00,48,33.991404072990896,35.506310689862545,1.5149066168716459
RsiDivNZDCADM30,M30,2026-04-14 07:30:00,2026-04-17 03:00:00,48,69.7220739265298,71.23698054340144,1.5149066168716459
RsiDivNZDCADM30,M30,2026-04-17 11:30:00,2026-04-20 16:30:00,48,-15.806314200807892,-14.291407583936246,1.5149066168716459
RsiDivNZDCADM30,M30,2026-04-20 18:00:00,2026-04-22 02:00:00,48,42.60588313086546,44.120789747737106,1.5149066168716459
RsiDivNZDCADM30,M30,2026-04-22 06:30:00,2026-04-23 12:30:00,48,46.889222809951846,48.404129426823495,1.5149066168716459
RsiDivNZDCADM30,M30,2026-04-23 17:30:00,2026-04-27 01:30:00,48,22.521770557225,24.036677174096646,1.5149066168716459
RsiDivNZDCADM30,M30,2026-04-27 15:00:00,2026-04-30 09:00:00,48,83.13124132344485,84.6461479403165,1.5149066168716459
RsiDivNZDCADM30,M30,2026-05-07 05:30:00,2026-05-11 18:30:00,48,-27.819388096738678,-26.304481479867032,1.5149066168716459
RsiDivNZDCADM30,M30,2026-05-12 00:30:00,2026-05-13 07:30:00,48,31.65531064922683,33.170217266098476,1.5149066168716459
RsiDivNZDCADM30,M30,2026-05-13 13:00:00,2026-05-15 01:00:00,48,-35.18514772662402,-33.67024110975237,1.5149066168716459
RsiDivNZDCADM30,M30,2026-05-28 13:30:00,2026-06-02 02:00:00,48,-38.96587034653867,-37.45096372966702,1.5149066168716459
RsiDivNZDCADM30,M30,2026-06-03 16:30:00,2026-06-05 04:30:00,48,8.92067689311438,10.435583509986024,1.5149066168716459
RsiDivNZDCADM30,M30,2026-06-07 23:00:00,2026-06-09 03:30:00,48,52.61380443676345,54.1287110536351,1.5149066168716459
RsiDivNZDCADM30,M30,2026-06-16 14:00:00,2026-06-19 05:00:00,48,72.94108097846376,74.4559875953354,1.5149066168716459
RsiDivNZDCADM30,M30,2026-07-02 13:00:00,2026-07-06 02:30:00,48,-6.684582836304801,-5.169676219433155,1.5149066168716459
RsiDivNZDCADM30,M30,2026-07-07 15:00:00,2026-07-08 18:00:00,48,9.728613832176986,11.243520449048631,1.5149066168716459
RsiDivNZDCADM30,M30,2026-07-09 00:30:00,2026-07-13 08:00:00,48,-77.09699624331036,-75.58208962643872,1.5149066168716459
RsiDivNZDCADM30,M30,2026-07-14 05:30:00,2026-07-15 10:30:00,48,1.927656753945197,3.442563370816843,1.5149066168716459
RsiDivNZDCADM30,M30,2026-07-15 17:30:00,2026-07-17 04:00:00,48,20.907732870502837,22.422639487374482,1.5149066168716459
AccelGBPNZDH1,H1,2020-01-23 04:00:00,2020-01-24 16:00:00,24,62.08074094789713,63.610540893925474,1.5297999460283505
AccelGBPNZDH1,H1,2020-01-31 09:00:00,2020-02-03 12:00:00,24,74.57167574654689,76.10147569257524,1.5297999460283505
AccelGBPNZDH1,H1,2020-02-04 17:00:00,2020-02-06 09:00:00,24,-17.709775079175426,-16.179975133147074,1.5297999460283505
AccelGBPNZDH1,H1,2020-03-03 09:00:00,2020-03-04 11:00:00,24,-39.439691615873514,-37.909891669845166,1.5297999460283505
AccelGBPNZDH1,H1,2020-03-05 20:00:00,2020-03-06 21:00:00,24,15.045979734330839,16.57577968035919,1.5297999460283505
AccelGBPNZDH1,H1,2020-03-09 08:00:00,2020-03-10 09:00:00,24,183.04675722170998,184.57655716773834,1.5297999460283505
AccelGBPNZDH1,H1,2020-03-11 05:00:00,2020-03-12 06:00:00,24,-38.29274615074576,-36.76294620471741,1.5297999460283505
AccelGBPNZDH1,H1,2020-03-19 04:00:00,2020-03-20 05:00:00,24,255.99895843214503,257.5287583781734,1.5297999460283505
AccelGBPNZDH1,H1,2020-03-25 02:00:00,2020-03-26 05:00:00,24,61.657304367920354,63.1871043139487,1.5297999460283505
AccelGBPNZDH1,H1,2020-03-27 10:00:00,2020-03-30 13:00:00,24,-41.96955661143201,-40.439756665403664,1.5297999460283505
AccelGBPNZDH1,H1,2020-04-20 05:00:00,2020-04-21 09:00:00,24,48.950920067790655,50.480720013819,1.5297999460283505
AccelGBPNZDH1,H1,2020-06-04 15:00:00,2020-06-05 18:00:00,24,-18.318568220503845,-16.788768274475494,1.5297999460283505
AccelGBPNZDH1,H1,2020-06-24 06:00:00,2020-06-25 12:00:00,24,1.8261088821926474,3.355908828220998,1.5297999460283505
AccelGBPNZDH1,H1,2020-07-27 03:00:00,2020-07-28 09:00:00,24,-63.76892857871478,-62.23912863268643,1.5297999460283505
AccelGBPNZDH1,H1,2020-09-11 01:00:00,2020-09-14 13:00:00,24,-3.860717377674493,-2.3309174316461427,1.5297999460283505
AccelGBPNZDH1,H1,2020-09-16 11:00:00,2020-09-17 15:00:00,24,-19.37629033641011,-17.84649039038176,1.5297999460283505
AccelGBPNZDH1,H1,2020-12-03 16:00:00,2020-12-07 14:00:00,24,73.8704122191568,75.40021216518515,1.5297999460283505
AccelGBPNZDH1,H1,2020-12-10 09:00:00,2020-12-14 08:00:00,24,-32.13272393135519,-30.60292398532684,1.5297999460283505
AccelGBPNZDH1,H1,2020-12-16 12:00:00,2020-12-18 08:00:00,24,33.916368224727194,35.44616817075554,1.5297999460283505
AccelGBPNZDH1,H1,2021-03-01 10:00:00,2021-03-02 15:00:00,24,55.63869970079192,57.168499646820266,1.5297999460283505
AccelGBPNZDH1,H1,2021-03-23 06:00:00,2021-03-24 10:00:00,24,-42.64573352745249,-41.115933581424144,1.5297999460283505
AccelGBPNZDH1,H1,2021-03-30 15:00:00,2021-04-01 09:00:00,24,56.0684773729867,57.59827731901505,1.5297999460283505
AccelGBPNZDH1,H1,2021-04-20 16:00:00,2021-04-22 13:00:00,24,53.012298053859645,54.54209799988799,1.5297999460283505
AccelGBPNZDH1,H1,2021-05-12 18:00:00,2021-05-14 09:00:00,24,54.94247054664134,56.472270492669686,1.5297999460283505
AccelGBPNZDH1,H1,2021-06-24 17:00:00,2021-06-28 15:00:00,24,-6.179870365850783,-4.650070419822432,1.5297999460283505
AccelGBPNZDH1,H1,2021-07-09 09:00:00,2021-07-13 08:00:00,24,-7.6438239742330545,-6.114024028204704,1.5297999460283505
AccelGBPNZDH1,H1,2021-10-19 07:00:00,2021-10-20 16:00:00,24,-45.64450834515446,-44.114708399126116,1.5297999460283505
AccelGBPNZDH1,H1,2021-11-11 07:00:00,2021-11-12 18:00:00,24,3.990582081628199,5.52038202765655,1.5297999460283505
AccelGBPNZDH1,H1,2022-01-12 16:00:00,2022-01-14 01:00:00,24,-2.559132135568716,-1.0293321895403655,1.5297999460283505
AccelGBPNZDH1,H1,2022-02-02 11:00:00,2022-02-03 18:00:00,24,11.748693212712933,13.278493158741284,1.5297999460283505
AccelGBPNZDH1,H1,2022-02-14 11:00:00,2022-02-15 16:00:00,24,36.41247639999768,37.94227634602603,1.5297999460283505
AccelGBPNZDH1,H1,2022-03-07 02:00:00,2022-03-08 04:00:00,24,89.30290113367856,90.83270107970691,1.5297999460283505
AccelGBPNZDH1,H1,2022-03-09 05:00:00,2022-03-10 07:00:00,24,-5.3223967863415345,-3.792596840313184,1.5297999460283505
AccelGBPNZDH1,H1,2022-04-07 18:00:00,2022-04-11 02:00:00,24,-70.16247360098174,-68.6326736549534,1.5297999460283505
AccelGBPNZDH1,H1,2022-04-29 17:00:00,2022-05-03 05:00:00,24,5.084942336896906,6.614742282925256,1.5297999460283505
AccelGBPNZDH1,H1,2022-05-27 12:00:00,2022-05-30 15:00:00,24,22.322473190649326,23.852273136677677,1.5297999460283505
AccelGBPNZDH1,H1,2022-06-07 08:00:00,2022-06-08 11:00:00,24,-38.83559870228118,-37.305798756252834,1.5297999460283505
AccelGBPNZDH1,H1,2022-06-24 18:00:00,2022-06-28 00:00:00,24,32.03912036509941,33.568920311127755,1.5297999460283505
AccelGBPNZDH1,H1,2022-07-08 19:00:00,2022-07-12 01:00:00,24,12.597080281530353,14.126880227558702,1.5297999460283505
AccelGBPNZDH1,H1,2022-07-26 18:00:00,2022-07-27 20:00:00,24,-52.17268641542907,-50.64288646940072,1.5297999460283505
AccelGBPNZDH1,H1,2022-08-16 08:00:00,2022-08-17 11:00:00,24,-108.21756765874974,-106.6877677127214,1.5297999460283505
AccelGBPNZDH1,H1,2022-09-07 03:00:00,2022-09-08 05:00:00,24,44.36887084186255,45.8986707878909,1.5297999460283505
AccelGBPNZDH1,H1,2022-09-09 10:00:00,2022-09-12 12:00:00,24,40.81094484886943,42.34074479489778,1.5297999460283505
AccelGBPNZDH1,H1,2022-09-16 19:00:00,2022-09-20 00:00:00,24,77.79163688611106,79.32143683213941,1.5297999460283505
AccelGBPNZDH1,H1,2022-09-26 01:00:00,2022-09-27 04:00:00,24,380.97647563901296,382.5062755850413,1.5297999460283505
AccelGBPNZDH1,H1,2022-09-28 07:00:00,2022-09-29 09:00:00,24,-3.17672164406607,-1.6469216980377195,1.5297999460283505
AccelGBPNZDH1,H1,2022-11-08 19:00:00,2022-11-09 21:00:00,24,34.58044672416038,36.11024667018873,1.5297999460283505
AccelGBPNZDH1,H1,2022-11-30 18:00:00,2022-12-01 23:00:00,24,48.20220222676399,49.732002172792335,1.5297999460283505
AccelGBPNZDH1,H1,2022-12-18 23:00:00,2022-12-20 03:00:00,24,62.39337573642855,63.9231756824569,1.5297999460283505
AccelGBPNZDH1,H1,2022-12-21 02:00:00,2022-12-22 05:00:00,24,25.93543239914786,27.46523234517621,1.5297999460283505
AccelGBPNZDH1,H1,2023-01-19 12:00:00,2023-01-20 15:00:00,24,99.27918228022193,100.80898222625028,1.5297999460283505
AccelGBPNZDH1,H1,2023-01-23 13:00:00,2023-01-24 18:00:00,24,-71.02931813875853,-69.49951819273018,1.5297999460283505
AccelGBPNZDH1,H1,2023-02-21 17:00:00,2023-02-22 20:00:00,24,61.29851566411955,62.8283156101479,1.5297999460283505
AccelGBPNZDH1,H1,2023-02-24 00:00:00,2023-02-27 03:00:00,24,81.70305210110635,83.2328520471347,1.5297999460283505
AccelGBPNZDH1,H1,2023-02-28 08:00:00,2023-03-01 11:00:00,24,191.4294123994858,192.95921234551417,1.5297999460283505
AccelGBPNZDH1,H1,2023-03-02 14:00:00,2023-03-03 19:00:00,24,56.778329854481775,58.30812980051012,1.5297999460283505
AccelGBPNZDH1,H1,2023-04-14 04:00:00,2023-04-17 10:00:00,24,70.79873709391569,72.32853703994404,1.5297999460283505
AccelGBPNZDH1,H1,2023-05-02 17:00:00,2023-05-04 00:00:00,24,59.82405223418857,61.35385218021692,1.5297999460283505
AccelGBPNZDH1,H1,2023-05-16 02:00:00,2023-05-17 12:00:00,24,54.748198446557566,56.277998392585914,1.5297999460283505
AccelGBPNZDH1,H1,2023-05-24 07:00:00,2023-05-25 12:00:00,24,-48.81803542015894,-47.288235474130595,1.5297999460283505
AccelGBPNZDH1,H1,2023-07-04 10:00:00,2023-07-06 00:00:00,24,1.6001228180818523,3.1299227641102028,1.5297999460283505
AccelGBPNZDH1,H1,2023-08-21 11:00:00,2023-08-23 04:00:00,24,-55.07297244436539,-53.54317249833704,1.5297999460283505
AccelGBPNZDH1,H1,2023-08-23 13:00:00,2023-08-25 07:00:00,24,-1.4410307751936704,0.08876917083468007,1.5297999460283505
AccelGBPNZDH1,H1,2023-09-27 10:00:00,2023-09-28 15:00:00,24,-0.742929943710081,0.7868700023182694,1.5297999460283505
AccelGBPNZDH1,H1,2023-11-06 03:00:00,2023-11-07 14:00:00,24,46.534211652218914,48.06401159824726,1.5297999460283505
AccelGBPNZDH1,H1,2023-12-05 14:00:00,2023-12-07 00:00:00,24,61.368194919118494,62.89799486514684,1.5297999460283505
